fM,fPt
2.173461,2.6869519
2.2782793,2.6095927
2.3153796,2.602055
2.2115781,2.6584985
2.263204,2.628322
2.2113862,2.5431278
2.2489467,2.5875456
2.1421645,2.6043954
2.1700983,2.5886514
2.5281954,2.5510468
2.2693655,2.6927953
2.2498267,2.5730405
2.467033,2.65157
2.345219,2.5385208
2.129921,2.5177257
2.3050966,2.5957975
2.3327947,2.5941565
2.15089,2.5422254
2.208856,2.596089
2.1127787,2.6837003
2.1977735,2.6487226
2.3838108,2.597988
2.1207843,2.5006337
2.2099383,2.674496
2.1930518,2.6106992
2.2920792,2.6217055
2.1010804,2.6514008
2.124461,2.588832
2.1538303,2.5130112
2.2473176,2.525653
2.2125945,2.6348836
2.2630174,2.607079
2.1003478,2.6286917
2.270039,2.5869608
2.4514024,2.5548353
2.2674758,2.5845127
2.2311013,2.5799007
2.1697128,2.5348108
2.271039,2.552585
2.3399723,2.598231
2.1385708,2.5480862
2.4355283,2.5506415
2.3152578,2.5832226
2.1182685,2.5094068
2.3986862,2.5583797
2.3910754,2.5964541
2.3115387,2.6067336
2.1724627,2.5035543
2.1936383,2.5582843
2.122029,2.5491607
2.1103694,2.6427045
2.2543476,2.6352403
2.4916568,2.5171385
2.183451,2.5753462
2.1226807,2.6496542
2.1113262,2.5904677
2.1348898,2.5076718
2.3521411,2.5025816
2.381123,2.6865234
2.2893724,2.6622372
2.520337,2.5303898
2.1100378,2.633547
2.1682444,2.5342362
2.3126745,2.6404917
2.2730906,2.6061928
2.2969692,2.5078392
2.15835,2.6486468
2.209425,2.5605574
2.2108002,2.5214152
2.5428455,2.6703334
2.343555,2.5279336
2.1372247,2.6021106
2.1020613,2.5641644
2.1183639,2.6358912
2.1884775,2.539822
2.14362,2.508486
2.1683044,2.5869994
2.1696188,2.6661832
2.2115183,2.6590426
2.366987,2.5526001
2.1790318,2.501339
2.4190433,2.5752223
2.352827,2.599743
2.2342036,2.527465
2.4813855,2.6105962
2.3181782,2.5801814
2.2934957,2.6336825
2.1964023,2.6010797
2.3746812,2.5231497
2.2500417,2.5625634
2.495316,2.541796
2.259887,2.5133166
2.1591434,2.627633
2.3531508,2.575748
2.2890325,2.5181723
2.3342783,2.606192
2.1917813,2.5485363
2.1888006,2.6155138
2.1725652,2.674569
2.1370115,2.6040502
2.1022918,2.6328712
2.534829,2.6196554
2.2612684,2.5562255
2.3183696,2.624124
2.1194153,2.5600467
2.2896497,2.6716666
2.1935663,2.679447
2.1129413,2.6556323
2.516781,2.5357924
2.1763484,2.6102705
2.1149437,2.6821904
2.357144,2.547084
2.499213,2.5581698
2.319743,2.5521548
2.2545235,2.6189506
2.1396976,2.6284027
2.3878312,2.5985224
2.1522563,2.6346831
2.288926,2.6233687
2.259313,2.6810856
2.347751,2.6159558
2.1802888,2.5815744
2.2705607,2.5840297
2.1108766,2.544806
2.1013682,2.5333433
2.1458023,2.6227722
2.2366989,2.6512802
2.1293433,2.57855
2.4518614,2.6092947
2.1705685,2.547757
2.3668892,2.6078084
2.1052668,2.6823893
2.1002932,2.5071561
2.4138956,2.501266
2.3407772,2.5532665
2.1020827,2.5389273
2.194477,2.524992
2.1487322,2.6452916
2.1262918,2.5877712
2.1149764,2.5736406
2.2392943,2.643014
2.186902,2.6958125
2.5315056,2.640195
2.1724508,2.5364757
2.1170294,2.53571
2.2083583,2.5279016
2.234441,2.547941
2.4804766,2.635696
2.3690073,2.5509865
2.4941723,2.5245438
2.140353,2.615056
2.1015115,2.653802
2.153533,2.6942449
2.4834557,2.6006305
2.531385,2.5436983
2.1334453,2.5709245
2.1685596,2.5521061
2.132732,2.6211872
2.5139952,2.665846
2.4410605,2.6553028
2.144492,2.6135721
2.135238,2.5172384
2.1024575,2.5448692
2.406709,2.6458948
2.1313014,2.5194209
2.2379708,2.6746638
2.1629884,2.605634
2.2721467,2.599489
2.4314768,2.555645
2.4391737,2.572664
2.127811,2.6724927
2.3760636,2.5100389
2.1009731,2.5316074
2.1233664,2.6614242
2.2739644,2.585236
2.1651316,2.5481894
2.3392823,2.5611374
2.4153824,2.5221124
2.1879811,2.5798557
2.1502512,2.523034
2.217713,2.6165283
2.3261256,2.5523603
2.126385,2.6423101
2.353708,2.6750102
2.2230122,2.6655498
2.266701,2.6400113
2.1342719,2.5834093
2.102653,2.6609745
2.1891747,2.6278427
2.291745,2.6135287
2.1276598,2.569204
2.1476204,2.551812
2.1041517,2.5821059
