fM,fPt
1.7791557,2.9291298
1.8240217,2.9291298
1.8940845,3.142842
1.826076,2.8817956
1.8951265,2.8719769
1.7337658,2.8496792
1.954722,2.9632876
1.8158001,3.082033
1.6989416,3.17944
1.730113,3.1208441
1.7520956,2.944433
1.9144228,3.0350304
1.9579189,2.8246396
1.6964561,2.8499541
1.9331471,2.8708189
1.8326992,3.022927
1.723194,2.8109026
1.7281995,3.041497
1.7250514,3.1945534
1.7792634,3.1945534
1.9675034,2.9312718
1.6934077,3.1471152
1.9522288,2.9439068
2.009661,2.9439068
1.7791979,3.0772462
1.8510251,3.1958897
1.816121,3.0703723
1.9149746,2.8208013
2.047891,3.0661812
1.9927115,3.1278632
1.7755643,3.0421133
1.6898603,3.0710258
1.72816,2.9389973
1.7229555,3.1514947
1.9824915,2.8874068
1.7254608,2.858173
1.8115761,2.9972122
1.8712629,3.1873837
1.7130356,3.1234097
1.901963,2.9853513
1.7433223,2.9853513
1.8484433,3.0335615
1.7897174,2.915671
1.8567415,2.997178
1.9143935,3.018547
1.8437713,3.027038
1.9531252,3.181445
1.8696456,3.1818252
1.964766,3.1169012
1.7300957,2.990529
1.9985962,2.8228128
1.70784,3.037898
1.7591062,2.9852
2.0219076,2.827002
1.707168,2.8250268
1.7933962,3.0450501
1.7829523,3.0856795
1.843515,3.0856795
1.8138827,3.1209188
1.7253562,2.901467
1.8437514,3.1747584
1.9998719,2.9310973
2.0236783,2.9094996
1.877257,2.8829262
1.9821508,2.926264
1.8005351,2.9775012
1.8090138,3.1301816
1.8748891,3.1301816
1.7732762,2.844084
1.8451363,2.922307
1.9129728,2.8899453
1.7292883,3.0410569
1.8584335,2.9122052
1.8536,3.1632633
1.6762741,2.8302157
1.6875963,2.8302157
2.0388672,2.8873558
1.8508923,2.9427812
1.76622,3.0448806
2.0084841,2.944401
1.8768789,2.957638
1.8567206,3.1089523
1.7412592,3.171102
1.8423144,3.0782907
1.8405879,2.8181677
1.7116642,2.8181677
1.8172556,3.0236938
1.8829093,3.127115
1.7190641,2.9943588
2.0027325,2.9874756
1.8910614,2.9147532
1.6780691,2.8997183
1.6804996,2.9351132
1.878195,2.8791692
1.7217699,2.9804416
1.9103394,3.1410694
1.7103082,2.9858682
2.0268564,3.0072317
1.8663695,3.091385
1.6966325,2.9346097
1.692193,2.856395
1.8226191,2.9378974
1.867151,3.145469
1.7023762,2.9652538
1.704135,3.1065063
2.031418,2.8193347
1.8663608,2.964113
1.7123461,2.8727481
1.832342,2.9923391
1.7146544,2.895291
2.0185351,3.1126492
1.731817,3.1001382
1.8969036,3.1522756
1.9393084,3.161054
1.9496212,2.8553271
1.8425447,2.8657115
1.8698208,3.0632706
1.7050953,2.8744261
1.9627994,2.9486213
1.7810876,2.9733572
2.0206194,3.0082939
1.7357904,2.9995277
1.7039009,3.19873
2.0502021,2.9378276
1.9830467,3.1324897
1.7651392,2.854608
1.7011328,3.0886977
1.7037631,3.0299866
1.8023256,3.1151881
1.7161771,2.9920752
2.0131018,3.1614425
1.6959643,3.0574086
1.8639798,2.8160145
1.7678348,2.9144664
1.711554,2.991671
1.8609192,2.902673
1.792905,2.83659
1.682405,2.8647418
2.0243764,3.1781018
1.7489709,2.8547275
1.7483412,2.8857152
1.9204004,2.8385017
1.7012057,3.151882
1.7352538,3.0341265
1.817908,3.1298468
1.7005832,3.1541991
1.8486671,3.0569177
1.9150358,2.812689
1.7453504,2.843884
1.8140298,3.039795
1.683555,2.8319025
1.7358286,2.8562865
2.0062497,3.1566834
1.7763249,3.0917332
2.0372863,2.9110074
1.9793208,2.9968174
1.7001972,2.8784263
2.053375,2.9585972
1.9405948,3.0768337
1.8588332,2.9282207
1.8265933,3.100258
1.939357,2.8854067
1.9917542,2.8854067
1.7851089,2.8434896
1.8721666,2.9338868
1.6762027,3.1953773
1.7165698,3.1129704
1.7411736,2.9044702
1.6814458,2.8223715
1.6981897,3.0571885
1.6764594,3.0571885
1.763189,2.8091223
1.7824703,2.9513555
1.9639134,2.870151
1.6719798,3.0875309
1.825249,3.0510316
1.6864855,3.0897813
1.8814197,2.885132
1.6967345,2.8550668
1.728181,3.011662
1.6772835,2.9386113
2.0036066,2.9918535
1.8856845,2.9918535
1.8390942,3.0533724
1.8873316,2.810456
1.7139057,3.1805131
1.854568,3.1805131
1.8586198,2.8752313
1.7487836,3.042988
1.7360684,2.9373543
1.7058351,3.0567577
1.8510072,2.856951
1.780958,2.9286923
1.7170051,2.9119842
1.9560059,2.8499572
1.8417529,2.9326506
1.7449675,2.9445674
1.682888,2.8386202
1.8392891,2.9435308
1.6961873,3.0774238
1.8662665,2.961475
1.9913738,2.8837922
1.8835475,2.8837922
1.6717181,3.0221846
1.9973835,2.856095
1.7360582,2.978516
1.8723116,3.189511
1.7248412,3.104509
1.7044024,2.802615
1.8373696,2.93835
1.6765095,2.93835
1.8777002,2.8298688
1.8772725,2.9189513
1.860768,2.8601162
2.0313394,3.0031374
1.7568307,2.8732069
1.7141417,3.0136988
1.716895,2.9416025
2.0310683,2.8871906
1.861756,2.9874651
1.685153,3.0202975
1.6770594,2.8418574
1.8433937,2.8418574
1.8809944,2.8412466
1.7589535,3.0180767
1.7034934,2.842338
1.7864176,2.842338
1.869872,3.1638856
1.757638,2.848014
1.7178489,2.848014
1.7073733,3.0903623
1.8524333,2.9758964
1.809311,2.822921
1.7341105,3.1778562
1.7509015,2.8018017
1.8353057,3.0218978
1.697895,3.0218978
1.9418015,3.0430672
1.737523,3.1070404
1.7284608,3.1224868
1.7663968,3.0270815
1.993536,2.9016337
1.8683151,2.9016337
1.6915967,2.9864829
1.9606986,2.8807552
2.0413382,2.8476756
1.8593997,2.881951
1.8755063,2.9420528
2.021473,2.832019
1.7855419,2.8198473
1.7960378,2.8754876
1.8049153,2.9441512
1.6840817,3.1679032
1.6944684,3.1931016
1.7462124,2.8645687
1.9176856,2.9455473
1.7092925,3.1222496
1.7568231,3.1343799
1.8191212,2.9389453
1.7486551,2.903897
1.8160408,2.8987706
1.7800663,2.8987706
1.8709811,3.1835997
1.7701833,2.9252162
1.7912551,2.850667
1.9256682,2.9627068
1.7139384,2.9356716
1.6731938,3.0301447
1.7862947,2.8423717
1.8880637,2.8505414
1.894056,2.8511157
1.8564154,3.0254314
1.6769153,3.1650064
1.9845828,3.1608417
1.7101924,3.0128949
1.8179313,2.8768094
1.8080373,3.0008423
1.8770666,2.9182377
1.7158668,3.1937487
1.7113001,3.164781
1.8632493,2.8897638
1.6716375,3.0877821
1.7749251,3.0821896
1.931155,2.9354382
1.848596,2.9606605
1.8885486,3.0379593
1.7391642,2.9866846
1.8857266,2.9380383
1.9871393,2.901432
1.6845471,2.9320042
2.0102487,3.1684384
1.7169248,3.155666
2.0557902,3.100223
1.7358924,2.9119825
1.90319,2.937016
1.809596,2.8424735
1.8615446,2.9124494
1.9230454,3.104738
1.6703378,3.0056963
1.7226142,3.0695453
1.7632408,3.0660017
1.8623985,3.167342
1.7641453,3.118197
1.8008655,2.832118
1.8506488,2.832118
1.776677,2.8324273
1.7302947,2.9897103
2.035468,3.009858
1.7342641,2.998819
1.9634967,2.9035923
1.7571579,2.817409
1.8362544,2.8935604
1.702883,3.1166096
1.773205,2.9882169
1.6978353,3.181325
1.8230193,3.1156445
1.6742516,2.8780477
1.9995196,3.1977756
1.7823232,3.1977756
1.9316672,3.158468
1.7005303,2.982024
1.9768772,2.821178
2.0440686,2.821178
1.68256,2.861638
1.8053523,2.861638
2.0291169,3.0758238
1.7880745,3.1772783
1.7454876,3.075626
1.9120129,3.0002604
1.7766228,3.0002604
1.9694616,3.1421466
1.8271055,3.0679858
1.6798203,2.83244
1.8180455,2.839446
1.9408362,3.0012178
1.8839369,3.113105
1.8284265,2.9185538
1.8226905,2.9317782
1.8230761,2.8310018
1.8748819,3.1972208
2.0189078,2.9468029
1.9586024,3.1409237
1.8637053,3.117592
1.8422843,2.8018887
1.7889227,3.0530005
1.8023627,3.022077
1.6948075,3.1906817
1.7704693,3.1965277
1.7933153,2.8094637
1.9829147,2.880516
1.9383352,2.9776702
1.9303018,2.9776702
1.9389739,2.8588524
2.0359929,2.817048
1.7032102,2.8151128
1.7669204,2.8091545
1.7991009,2.806685
1.6887798,2.9834118
1.8697164,3.0295868
1.6935627,2.9104886
1.7223179,2.9468315
1.9070957,3.0398896
1.8606908,3.1392038
1.680232,2.9321587
1.6738237,2.863476
1.8045348,2.9115067
1.6752762,2.8438177
1.689856,2.9693594
1.6814442,3.083213
1.8886861,2.8314707
1.7884353,2.8314707
1.722684,3.024688
1.7232589,2.801774
1.8087848,3.0812294
2.0275354,2.954822
1.776857,3.1667516
1.8026338,2.974905
1.9675766,3.0655096
1.8515351,2.9035366
1.7726074,3.1523266
1.7145668,3.1523266
1.8408725,2.900278
1.9923275,3.1635761
1.7231425,3.0727272
1.8396958,3.039628
1.8680525,3.0096385
1.8184023,2.8625586
1.976844,3.145844
1.9006325,3.0928793
1.6952184,2.9777656
1.7984172,2.8379061
1.7921414,2.8068197
1.7679935,3.0728734
1.6761228,3.0002236
1.938678,2.9162226
1.6844609,3.0337138
1.8914689,3.0664637
1.8144163,3.0751386
1.8057868,2.8342514
1.748979,3.0218234
1.935949,2.8086205
1.9022684,2.8086205
1.8515817,2.959357
1.8062571,2.959357
1.6932981,2.9912333
1.75619,2.8223567
1.9689574,3.0867019
1.7773625,3.0867019
1.6835551,2.9462256
1.7479745,2.827812
1.8328733,2.827812
1.7943579,3.1123645
1.6983159,2.841393
1.685313,2.9606261
1.9170446,3.1800525
1.8839629,2.9896164
1.8787777,2.9896164
2.0443616,2.9921525
1.9371563,3.0429583
1.8229053,2.97244
1.8904293,2.934245
1.9868082,3.061146
1.724686,2.8672416
1.6767637,3.0534263
1.7196082,3.1608152
2.0267196,3.1284165
1.8673277,2.896465
1.687098,2.8503394
1.8764255,2.9592433
1.6792232,2.8662667
1.6882138,2.9884605
1.9782859,2.8977327
1.7857836,3.1812012
2.0179405,3.1634285
2.0567572,2.8485851
1.9451731,2.909379
1.7731607,3.0201633
1.7944161,3.0524487
1.7065972,3.1002853
1.9583019,3.1464727
1.8049811,3.00972
1.7518977,2.8043272
1.7109163,2.8043272
1.8944678,3.0048113
1.9786848,2.94808
1.9234449,2.952466
1.8712288,2.952466
1.7331544,2.8549898
1.7467432,2.9021223
1.8903099,2.9816427
1.8770407,3.0856512
1.7077059,2.804117
1.6851045,3.0629323
1.757932,2.9371111
1.6906824,2.9631782
1.8247591,2.9084473
1.863388,3.1767125
1.8462327,2.939674
1.9037709,3.0107865
1.7403833,2.8668547
1.7636664,3.132431
1.8507555,3.089183
1.7682562,3.089183
1.8498826,2.88028
1.9142526,2.9096115
1.6889715,3.1648438
1.7541457,2.9468253
1.79888,2.9133134
1.8480374,2.837074
1.6713566,3.1187212
1.7181174,3.002643
1.8363385,2.9198709
1.7476441,2.9198709
1.9415163,2.8957288
1.9745957,2.8149846
2.002325,2.9085371
1.8146789,2.8583903
1.8244411,3.0658712
1.9805741,3.1182508
1.8404641,2.942191
1.7470948,2.808741
1.8778648,3.099218
1.7125918,3.0258074
1.8215871,3.1079707
1.6893867,2.9056077
1.9602845,2.908869
1.840479,2.89353
1.7206749,2.8148282
1.8421985,2.8579023
1.952399,2.8579023
1.9168606,2.9579155
1.7265131,3.1790118
1.8280771,3.171795
1.7787389,3.016831
1.7155154,2.8972409
1.6974761,3.009202
1.8566141,2.9120944
1.9811993,3.1873505
